order_id,product_id,unit_price,quantity,discount,gross_sales,discount_value,net_sales,customer_id,employee_id,order_date,required_date,shipped_date,ship_via,freight,ship_country,productID,productName,categoryID,unitPrice,discontinued,category_id,category_name,delivery_days,on_time,year,month
10667,71,21.5,14,0.2,301.0,60.2,240.8,ERNSH,7,1997-09-12,1997-10-10,1997-09-19,1,78.09,Austria,71,Flotemysost,4,21.5,0,4,Dairy Products,7.0,True,1997,1997-09
10668,31,12.5,8,0.1,100.0,10.0,90.0,WANDK,1,1997-09-15,1997-10-13,1997-09-23,2,47.22,Germany,31,Gorgonzola Telino,4,12.5,0,4,Dairy Products,8.0,True,1997,1997-09
10668,55,24.0,4,0.1,96.0,9.600000000000001,86.4,WANDK,1,1997-09-15,1997-10-13,1997-09-23,2,47.22,Germany,55,Pâté chinois,6,24.0,0,6,Meat/Poultry,8.0,True,1997,1997-09
10668,64,33.25,15,0.1,498.75,49.875,448.875,WANDK,1,1997-09-15,1997-10-13,1997-09-23,2,47.22,Germany,64,Wimmers gute Semmelknödel,5,33.25,0,5,Grains/Cereals,8.0,True,1997,1997-09
10669,36,19.0,30,0.0,570.0,0.0,570.0,SIMOB,2,1997-09-15,1997-10-13,1997-09-22,1,24.39,Denmark,36,Inlagd Sill,8,19.0,0,8,Seafood,7.0,True,1997,1997-09
10670,23,9.0,32,0.0,288.0,0.0,288.0,FRANK,4,1997-09-16,1997-10-14,1997-09-18,1,203.48,Germany,23,Tunnbröd,5,9.0,0,5,Grains/Cereals,2.0,True,1997,1997-09
10670,46,12.0,60,0.0,720.0,0.0,720.0,FRANK,4,1997-09-16,1997-10-14,1997-09-18,1,203.48,Germany,46,Spegesild,8,12.0,0,8,Seafood,2.0,True,1997,1997-09
10670,67,14.0,25,0.0,350.0,0.0,350.0,FRANK,4,1997-09-16,1997-10-14,1997-09-18,1,203.48,Germany,67,Laughing Lumberjack Lager,1,14.0,0,1,Beverages,2.0,True,1997,1997-09
10670,73,15.0,50,0.0,750.0,0.0,750.0,FRANK,4,1997-09-16,1997-10-14,1997-09-18,1,203.48,Germany,73,Röd Kaviar,8,15.0,0,8,Seafood,2.0,True,1997,1997-09
10670,75,7.75,25,0.0,193.75,0.0,193.75,FRANK,4,1997-09-16,1997-10-14,1997-09-18,1,203.48,Germany,75,Rhönbräu Klosterbier,1,7.75,0,1,Beverages,2.0,True,1997,1997-09
10671,16,17.45,10,0.0,174.5,0.0,174.5,FRANR,1,1997-09-17,1997-10-15,1997-09-24,1,30.34,France,16,Pavlova,3,17.45,0,3,Confections,7.0,True,1997,1997-09
10671,62,49.3,10,0.0,493.0,0.0,493.0,FRANR,1,1997-09-17,1997-10-15,1997-09-24,1,30.34,France,62,Tarte au sucre,3,49.3,0,3,Confections,7.0,True,1997,1997-09
10671,65,21.05,12,0.0,252.60000000000002,0.0,252.60000000000002,FRANR,1,1997-09-17,1997-10-15,1997-09-24,1,30.34,France,65,Louisiana Fiery Hot Pepper Sauce,2,21.05,0,2,Condiments,7.0,True,1997,1997-09
10672,38,263.5,15,0.1,3952.5,395.25,3557.25,BERGS,9,1997-09-17,1997-10-01,1997-09-26,2,95.75,Sweden,38,Côte de Blaye,1,263.5,0,1,Beverages,9.0,True,1997,1997-09
10672,71,21.5,12,0.0,258.0,0.0,258.0,BERGS,9,1997-09-17,1997-10-01,1997-09-26,2,95.75,Sweden,71,Flotemysost,4,21.5,0,4,Dairy Products,9.0,True,1997,1997-09
10673,16,17.45,3,0.0,52.349999999999994,0.0,52.349999999999994,WILMK,2,1997-09-18,1997-10-16,1997-09-19,1,22.76,Finland,16,Pavlova,3,17.45,0,3,Confections,1.0,True,1997,1997-09
10673,42,14.0,6,0.0,84.0,0.0,84.0,WILMK,2,1997-09-18,1997-10-16,1997-09-19,1,22.76,Finland,42,Singaporean Hokkien Fried Mee,5,14.0,1,5,Grains/Cereals,1.0,True,1997,1997-09
10673,43,46.0,6,0.0,276.0,0.0,276.0,WILMK,2,1997-09-18,1997-10-16,1997-09-19,1,22.76,Finland,43,Ipoh Coffee,1,46.0,0,1,Beverages,1.0,True,1997,1997-09
10674,23,9.0,5,0.0,45.0,0.0,45.0,ISLAT,4,1997-09-18,1997-10-16,1997-09-30,2,0.9,UK,23,Tunnbröd,5,9.0,0,5,Grains/Cereals,12.0,True,1997,1997-09
10675,14,23.25,30,0.0,697.5,0.0,697.5,FRANK,5,1997-09-19,1997-10-17,1997-09-23,2,31.85,Germany,14,Tofu,7,23.25,0,7,Produce,4.0,True,1997,1997-09
10675,53,32.8,10,0.0,328.0,0.0,328.0,FRANK,5,1997-09-19,1997-10-17,1997-09-23,2,31.85,Germany,53,Perth Pasties,6,32.8,1,6,Meat/Poultry,4.0,True,1997,1997-09
10675,58,13.25,30,0.0,397.5,0.0,397.5,FRANK,5,1997-09-19,1997-10-17,1997-09-23,2,31.85,Germany,58,Escargots de Bourgogne,8,13.25,0,8,Seafood,4.0,True,1997,1997-09
10676,10,31.0,2,0.0,62.0,0.0,62.0,TORTU,2,1997-09-22,1997-10-20,1997-09-29,2,2.01,Mexico,10,Ikura,8,31.0,0,8,Seafood,7.0,True,1997,1997-09
10676,19,9.2,7,0.0,64.39999999999999,0.0,64.39999999999999,TORTU,2,1997-09-22,1997-10-20,1997-09-29,2,2.01,Mexico,19,Teatime Chocolate Biscuits,3,9.2,0,3,Confections,7.0,True,1997,1997-09
10676,44,19.45,21,0.0,408.45,0.0,408.45,TORTU,2,1997-09-22,1997-10-20,1997-09-29,2,2.01,Mexico,44,Gula Malacca,2,19.45,0,2,Condiments,7.0,True,1997,1997-09
10677,26,31.23,30,0.15,936.9,140.535,796.365,ANTON,1,1997-09-22,1997-10-20,1997-09-26,3,4.03,Mexico,26,Gumbär Gummibärchen,3,31.23,0,3,Confections,4.0,True,1997,1997-09
10677,33,2.5,8,0.15,20.0,3.0,17.0,ANTON,1,1997-09-22,1997-10-20,1997-09-26,3,4.03,Mexico,33,Geitost,4,2.5,0,4,Dairy Products,4.0,True,1997,1997-09
10678,12,38.0,100,0.0,3800.0,0.0,3800.0,SAVEA,7,1997-09-23,1997-10-21,1997-10-16,3,388.98,USA,12,Queso Manchego La Pastora,4,38.0,0,4,Dairy Products,23.0,True,1997,1997-09
10678,33,2.5,30,0.0,75.0,0.0,75.0,SAVEA,7,1997-09-23,1997-10-21,1997-10-16,3,388.98,USA,33,Geitost,4,2.5,0,4,Dairy Products,23.0,True,1997,1997-09
10678,41,9.65,120,0.0,1158.0,0.0,1158.0,SAVEA,7,1997-09-23,1997-10-21,1997-10-16,3,388.98,USA,41,Jack's New England Clam Chowder,8,9.65,0,8,Seafood,23.0,True,1997,1997-09
10678,54,7.45,30,0.0,223.5,0.0,223.5,SAVEA,7,1997-09-23,1997-10-21,1997-10-16,3,388.98,USA,54,Tourtière,6,7.45,0,6,Meat/Poultry,23.0,True,1997,1997-09
10679,59,55.0,12,0.0,660.0,0.0,660.0,BLONP,8,1997-09-23,1997-10-21,1997-09-30,3,27.94,France,59,Raclette Courdavault,4,55.0,0,4,Dairy Products,7.0,True,1997,1997-09
10680,16,17.45,50,0.25,872.5,218.125,654.375,OLDWO,1,1997-09-24,1997-10-22,1997-09-26,1,26.61,USA,16,Pavlova,3,17.45,0,3,Confections,2.0,True,1997,1997-09
10680,31,12.5,20,0.25,250.0,62.5,187.5,OLDWO,1,1997-09-24,1997-10-22,1997-09-26,1,26.61,USA,31,Gorgonzola Telino,4,12.5,0,4,Dairy Products,2.0,True,1997,1997-09
10680,42,14.0,40,0.25,560.0,140.0,420.0,OLDWO,1,1997-09-24,1997-10-22,1997-09-26,1,26.61,USA,42,Singaporean Hokkien Fried Mee,5,14.0,1,5,Grains/Cereals,2.0,True,1997,1997-09
10681,19,9.2,30,0.1,276.0,27.6,248.4,GREAL,3,1997-09-25,1997-10-23,1997-09-30,3,76.13,USA,19,Teatime Chocolate Biscuits,3,9.2,0,3,Confections,5.0,True,1997,1997-09
10681,21,10.0,12,0.1,120.0,12.0,108.0,GREAL,3,1997-09-25,1997-10-23,1997-09-30,3,76.13,USA,21,Sir Rodney's Scones,3,10.0,0,3,Confections,5.0,True,1997,1997-09
10681,64,33.25,28,0.0,931.0,0.0,931.0,GREAL,3,1997-09-25,1997-10-23,1997-09-30,3,76.13,USA,64,Wimmers gute Semmelknödel,5,33.25,0,5,Grains/Cereals,5.0,True,1997,1997-09
10682,33,2.5,30,0.0,75.0,0.0,75.0,ANTON,3,1997-09-25,1997-10-23,1997-10-01,2,36.13,Mexico,33,Geitost,4,2.5,0,4,Dairy Products,6.0,True,1997,1997-09
10682,66,17.0,4,0.0,68.0,0.0,68.0,ANTON,3,1997-09-25,1997-10-23,1997-10-01,2,36.13,Mexico,66,Louisiana Hot Spiced Okra,2,17.0,0,2,Condiments,6.0,True,1997,1997-09
10682,75,7.75,30,0.0,232.5,0.0,232.5,ANTON,3,1997-09-25,1997-10-23,1997-10-01,2,36.13,Mexico,75,Rhönbräu Klosterbier,1,7.75,0,1,Beverages,6.0,True,1997,1997-09
10683,52,7.0,9,0.0,63.0,0.0,63.0,DUMON,2,1997-09-26,1997-10-24,1997-10-01,1,4.4,France,52,Filo Mix,5,7.0,0,5,Grains/Cereals,5.0,True,1997,1997-09
10684,40,18.4,20,0.0,368.0,0.0,368.0,OTTIK,3,1997-09-26,1997-10-24,1997-09-30,1,145.63,Germany,40,Boston Crab Meat,8,18.4,0,8,Seafood,4.0,True,1997,1997-09
10684,47,9.5,40,0.0,380.0,0.0,380.0,OTTIK,3,1997-09-26,1997-10-24,1997-09-30,1,145.63,Germany,47,Zaanse koeken,3,9.5,0,3,Confections,4.0,True,1997,1997-09
10684,60,34.0,30,0.0,1020.0,0.0,1020.0,OTTIK,3,1997-09-26,1997-10-24,1997-09-30,1,145.63,Germany,60,Camembert Pierrot,4,34.0,0,4,Dairy Products,4.0,True,1997,1997-09
10685,10,31.0,20,0.0,620.0,0.0,620.0,GOURL,4,1997-09-29,1997-10-13,1997-10-03,2,33.75,Brazil,10,Ikura,8,31.0,0,8,Seafood,4.0,True,1997,1997-09
10685,41,9.65,4,0.0,38.6,0.0,38.6,GOURL,4,1997-09-29,1997-10-13,1997-10-03,2,33.75,Brazil,41,Jack's New England Clam Chowder,8,9.65,0,8,Seafood,4.0,True,1997,1997-09
10685,47,9.5,15,0.0,142.5,0.0,142.5,GOURL,4,1997-09-29,1997-10-13,1997-10-03,2,33.75,Brazil,47,Zaanse koeken,3,9.5,0,3,Confections,4.0,True,1997,1997-09
10686,17,39.0,30,0.2,1170.0,234.0,936.0,PICCO,2,1997-09-30,1997-10-28,1997-10-08,1,96.5,Austria,17,Alice Mutton,6,39.0,1,6,Meat/Poultry,8.0,True,1997,1997-09
10686,26,31.23,15,0.0,468.45,0.0,468.45,PICCO,2,1997-09-30,1997-10-28,1997-10-08,1,96.5,Austria,26,Gumbär Gummibärchen,3,31.23,0,3,Confections,8.0,True,1997,1997-09
10687,9,97.0,50,0.25,4850.0,1212.5,3637.5,HUNGO,9,1997-09-30,1997-10-28,1997-10-30,2,296.43,Ireland,9,Mishi Kobe Niku,6,97.0,1,6,Meat/Poultry,30.0,False,1997,1997-09
10687,29,123.79,10,0.0,1237.9,0.0,1237.9,HUNGO,9,1997-09-30,1997-10-28,1997-10-30,2,296.43,Ireland,29,Thüringer Rostbratwurst,6,123.79,1,6,Meat/Poultry,30.0,False,1997,1997-09
10687,36,19.0,6,0.25,114.0,28.5,85.5,HUNGO,9,1997-09-30,1997-10-28,1997-10-30,2,296.43,Ireland,36,Inlagd Sill,8,19.0,0,8,Seafood,30.0,False,1997,1997-09
10688,10,31.0,18,0.1,558.0,55.800000000000004,502.2,VAFFE,4,1997-10-01,1997-10-15,1997-10-07,2,299.09,Denmark,10,Ikura,8,31.0,0,8,Seafood,6.0,True,1997,1997-10
10688,28,45.6,60,0.1,2736.0,273.6,2462.4,VAFFE,4,1997-10-01,1997-10-15,1997-10-07,2,299.09,Denmark,28,Rössle Sauerkraut,7,45.6,1,7,Produce,6.0,True,1997,1997-10
10688,34,14.0,14,0.0,196.0,0.0,196.0,VAFFE,4,1997-10-01,1997-10-15,1997-10-07,2,299.09,Denmark,34,Sasquatch Ale,1,14.0,0,1,Beverages,6.0,True,1997,1997-10
10689,1,18.0,35,0.25,630.0,157.5,472.5,BERGS,1,1997-10-01,1997-10-29,1997-10-07,2,13.42,Sweden,1,Chai,1,18.0,0,1,Beverages,6.0,True,1997,1997-10
10690,56,38.0,20,0.25,760.0,190.0,570.0,HANAR,1,1997-10-02,1997-10-30,1997-10-03,1,15.8,Brazil,56,Gnocchi di nonna Alice,5,38.0,0,5,Grains/Cereals,1.0,True,1997,1997-10
10690,77,13.0,30,0.25,390.0,97.5,292.5,HANAR,1,1997-10-02,1997-10-30,1997-10-03,1,15.8,Brazil,77,Original Frankfurter grüne Soße,2,13.0,0,2,Condiments,1.0,True,1997,1997-10
10691,1,18.0,30,0.0,540.0,0.0,540.0,QUICK,2,1997-10-03,1997-11-14,1997-10-22,2,810.05,Germany,1,Chai,1,18.0,0,1,Beverages,19.0,True,1997,1997-10
10691,29,123.79,40,0.0,4951.6,0.0,4951.6,QUICK,2,1997-10-03,1997-11-14,1997-10-22,2,810.05,Germany,29,Thüringer Rostbratwurst,6,123.79,1,6,Meat/Poultry,19.0,True,1997,1997-10
10691,43,46.0,40,0.0,1840.0,0.0,1840.0,QUICK,2,1997-10-03,1997-11-14,1997-10-22,2,810.05,Germany,43,Ipoh Coffee,1,46.0,0,1,Beverages,19.0,True,1997,1997-10
10691,44,19.45,24,0.0,466.79999999999995,0.0,466.79999999999995,QUICK,2,1997-10-03,1997-11-14,1997-10-22,2,810.05,Germany,44,Gula Malacca,2,19.45,0,2,Condiments,19.0,True,1997,1997-10
10691,62,49.3,48,0.0,2366.3999999999996,0.0,2366.3999999999996,QUICK,2,1997-10-03,1997-11-14,1997-10-22,2,810.05,Germany,62,Tarte au sucre,3,49.3,0,3,Confections,19.0,True,1997,1997-10
10692,63,43.9,20,0.0,878.0,0.0,878.0,ALFKI,4,1997-10-03,1997-10-31,1997-10-13,2,61.02,Germany,63,Vegie-spread,2,43.9,0,2,Condiments,10.0,True,1997,1997-10
10693,9,97.0,6,0.0,582.0,0.0,582.0,WHITC,3,1997-10-06,1997-10-20,1997-10-10,3,139.34,USA,9,Mishi Kobe Niku,6,97.0,1,6,Meat/Poultry,4.0,True,1997,1997-10
10693,54,7.45,60,0.15,447.0,67.05,379.95,WHITC,3,1997-10-06,1997-10-20,1997-10-10,3,139.34,USA,54,Tourtière,6,7.45,0,6,Meat/Poultry,4.0,True,1997,1997-10
10693,69,36.0,30,0.15,1080.0,162.0,918.0,WHITC,3,1997-10-06,1997-10-20,1997-10-10,3,139.34,USA,69,Gudbrandsdalsost,4,36.0,0,4,Dairy Products,4.0,True,1997,1997-10
10693,73,15.0,15,0.15,225.0,33.75,191.25,WHITC,3,1997-10-06,1997-10-20,1997-10-10,3,139.34,USA,73,Röd Kaviar,8,15.0,0,8,Seafood,4.0,True,1997,1997-10
10694,7,30.0,90,0.0,2700.0,0.0,2700.0,QUICK,8,1997-10-06,1997-11-03,1997-10-09,3,398.36,Germany,7,Uncle Bob's Organic Dried Pears,7,30.0,0,7,Produce,3.0,True,1997,1997-10
10694,59,55.0,25,0.0,1375.0,0.0,1375.0,QUICK,8,1997-10-06,1997-11-03,1997-10-09,3,398.36,Germany,59,Raclette Courdavault,4,55.0,0,4,Dairy Products,3.0,True,1997,1997-10
10694,70,15.0,50,0.0,750.0,0.0,750.0,QUICK,8,1997-10-06,1997-11-03,1997-10-09,3,398.36,Germany,70,Outback Lager,1,15.0,0,1,Beverages,3.0,True,1997,1997-10
10695,8,40.0,10,0.0,400.0,0.0,400.0,WILMK,7,1997-10-07,1997-11-18,1997-10-14,1,16.72,Finland,8,Northwoods Cranberry Sauce,2,40.0,0,2,Condiments,7.0,True,1997,1997-10
10695,12,38.0,4,0.0,152.0,0.0,152.0,WILMK,7,1997-10-07,1997-11-18,1997-10-14,1,16.72,Finland,12,Queso Manchego La Pastora,4,38.0,0,4,Dairy Products,7.0,True,1997,1997-10
10695,24,4.5,20,0.0,90.0,0.0,90.0,WILMK,7,1997-10-07,1997-11-18,1997-10-14,1,16.72,Finland,24,Guaraná Fantástica,1,4.5,1,1,Beverages,7.0,True,1997,1997-10
10696,17,39.0,20,0.0,780.0,0.0,780.0,WHITC,8,1997-10-08,1997-11-19,1997-10-14,3,102.55,USA,17,Alice Mutton,6,39.0,1,6,Meat/Poultry,6.0,True,1997,1997-10
10696,46,12.0,18,0.0,216.0,0.0,216.0,WHITC,8,1997-10-08,1997-11-19,1997-10-14,3,102.55,USA,46,Spegesild,8,12.0,0,8,Seafood,6.0,True,1997,1997-10
10697,19,9.2,7,0.25,64.39999999999999,16.099999999999998,48.3,LINOD,3,1997-10-08,1997-11-05,1997-10-14,1,45.52,Venezuela,19,Teatime Chocolate Biscuits,3,9.2,0,3,Confections,6.0,True,1997,1997-10
10697,35,18.0,9,0.25,162.0,40.5,121.5,LINOD,3,1997-10-08,1997-11-05,1997-10-14,1,45.52,Venezuela,35,Steeleye Stout,1,18.0,0,1,Beverages,6.0,True,1997,1997-10
10697,58,13.25,30,0.25,397.5,99.375,298.125,LINOD,3,1997-10-08,1997-11-05,1997-10-14,1,45.52,Venezuela,58,Escargots de Bourgogne,8,13.25,0,8,Seafood,6.0,True,1997,1997-10
10697,70,15.0,30,0.25,450.0,112.5,337.5,LINOD,3,1997-10-08,1997-11-05,1997-10-14,1,45.52,Venezuela,70,Outback Lager,1,15.0,0,1,Beverages,6.0,True,1997,1997-10
10698,11,21.0,15,0.0,315.0,0.0,315.0,ERNSH,4,1997-10-09,1997-11-06,1997-10-17,1,272.47,Austria,11,Queso Cabrales,4,21.0,0,4,Dairy Products,8.0,True,1997,1997-10
10698,17,39.0,8,0.05,312.0,15.600000000000001,296.4,ERNSH,4,1997-10-09,1997-11-06,1997-10-17,1,272.47,Austria,17,Alice Mutton,6,39.0,1,6,Meat/Poultry,8.0,True,1997,1997-10
10698,29,123.79,12,0.05,1485.48,74.274,1411.2060000000001,ERNSH,4,1997-10-09,1997-11-06,1997-10-17,1,272.47,Austria,29,Thüringer Rostbratwurst,6,123.79,1,6,Meat/Poultry,8.0,True,1997,1997-10
10698,65,21.05,65,0.05,1368.25,68.41250000000001,1299.8375,ERNSH,4,1997-10-09,1997-11-06,1997-10-17,1,272.47,Austria,65,Louisiana Fiery Hot Pepper Sauce,2,21.05,0,2,Condiments,8.0,True,1997,1997-10
10698,70,15.0,8,0.05,120.0,6.0,114.0,ERNSH,4,1997-10-09,1997-11-06,1997-10-17,1,272.47,Austria,70,Outback Lager,1,15.0,0,1,Beverages,8.0,True,1997,1997-10
10699,47,9.5,12,0.0,114.0,0.0,114.0,MORGK,3,1997-10-09,1997-11-06,1997-10-13,3,0.58,Germany,47,Zaanse koeken,3,9.5,0,3,Confections,4.0,True,1997,1997-10
10700,1,18.0,5,0.2,90.0,18.0,72.0,SAVEA,3,1997-10-10,1997-11-07,1997-10-16,1,65.1,USA,1,Chai,1,18.0,0,1,Beverages,6.0,True,1997,1997-10
10700,34,14.0,12,0.2,168.0,33.6,134.4,SAVEA,3,1997-10-10,1997-11-07,1997-10-16,1,65.1,USA,34,Sasquatch Ale,1,14.0,0,1,Beverages,6.0,True,1997,1997-10
10700,68,12.5,40,0.2,500.0,100.0,400.0,SAVEA,3,1997-10-10,1997-11-07,1997-10-16,1,65.1,USA,68,Scottish Longbreads,3,12.5,0,3,Confections,6.0,True,1997,1997-10
10700,71,21.5,60,0.2,1290.0,258.0,1032.0,SAVEA,3,1997-10-10,1997-11-07,1997-10-16,1,65.1,USA,71,Flotemysost,4,21.5,0,4,Dairy Products,6.0,True,1997,1997-10
10701,59,55.0,42,0.15,2310.0,346.5,1963.5,HUNGO,6,1997-10-13,1997-10-27,1997-10-15,3,220.31,Ireland,59,Raclette Courdavault,4,55.0,0,4,Dairy Products,2.0,True,1997,1997-10
10701,71,21.5,20,0.15,430.0,64.5,365.5,HUNGO,6,1997-10-13,1997-10-27,1997-10-15,3,220.31,Ireland,71,Flotemysost,4,21.5,0,4,Dairy Products,2.0,True,1997,1997-10
10701,76,18.0,35,0.15,630.0,94.5,535.5,HUNGO,6,1997-10-13,1997-10-27,1997-10-15,3,220.31,Ireland,76,Lakkalikööri,1,18.0,0,1,Beverages,2.0,True,1997,1997-10
10702,3,10.0,6,0.0,60.0,0.0,60.0,ALFKI,4,1997-10-13,1997-11-24,1997-10-21,1,23.94,Germany,3,Aniseed Syrup,2,10.0,0,2,Condiments,8.0,True,1997,1997-10
10702,76,18.0,15,0.0,270.0,0.0,270.0,ALFKI,4,1997-10-13,1997-11-24,1997-10-21,1,23.94,Germany,76,Lakkalikööri,1,18.0,0,1,Beverages,8.0,True,1997,1997-10
10703,2,19.0,5,0.0,95.0,0.0,95.0,FOLKO,6,1997-10-14,1997-11-11,1997-10-20,2,152.3,Sweden,2,Chang,1,19.0,0,1,Beverages,6.0,True,1997,1997-10
10703,59,55.0,35,0.0,1925.0,0.0,1925.0,FOLKO,6,1997-10-14,1997-11-11,1997-10-20,2,152.3,Sweden,59,Raclette Courdavault,4,55.0,0,4,Dairy Products,6.0,True,1997,1997-10
10703,73,15.0,35,0.0,525.0,0.0,525.0,FOLKO,6,1997-10-14,1997-11-11,1997-10-20,2,152.3,Sweden,73,Röd Kaviar,8,15.0,0,8,Seafood,6.0,True,1997,1997-10
10704,4,22.0,6,0.0,132.0,0.0,132.0,QUEEN,6,1997-10-14,1997-11-11,1997-11-07,1,4.78,Brazil,4,Chef Anton's Cajun Seasoning,2,22.0,0,2,Condiments,24.0,True,1997,1997-10
10704,24,4.5,35,0.0,157.5,0.0,157.5,QUEEN,6,1997-10-14,1997-11-11,1997-11-07,1,4.78,Brazil,24,Guaraná Fantástica,1,4.5,1,1,Beverages,24.0,True,1997,1997-10
10704,48,12.75,24,0.0,306.0,0.0,306.0,QUEEN,6,1997-10-14,1997-11-11,1997-11-07,1,4.78,Brazil,48,Chocolade,3,12.75,0,3,Confections,24.0,True,1997,1997-10
10705,31,12.5,20,0.0,250.0,0.0,250.0,HILAA,9,1997-10-15,1997-11-12,1997-11-18,2,3.52,Venezuela,31,Gorgonzola Telino,4,12.5,0,4,Dairy Products,34.0,False,1997,1997-10
10705,32,32.0,4,0.0,128.0,0.0,128.0,HILAA,9,1997-10-15,1997-11-12,1997-11-18,2,3.52,Venezuela,32,Mascarpone Fabioli,4,32.0,0,4,Dairy Products,34.0,False,1997,1997-10
10706,16,17.45,20,0.0,349.0,0.0,349.0,OLDWO,8,1997-10-16,1997-11-13,1997-10-21,3,135.63,USA,16,Pavlova,3,17.45,0,3,Confections,5.0,True,1997,1997-10
10706,43,46.0,24,0.0,1104.0,0.0,1104.0,OLDWO,8,1997-10-16,1997-11-13,1997-10-21,3,135.63,USA,43,Ipoh Coffee,1,46.0,0,1,Beverages,5.0,True,1997,1997-10
10706,59,55.0,8,0.0,440.0,0.0,440.0,OLDWO,8,1997-10-16,1997-11-13,1997-10-21,3,135.63,USA,59,Raclette Courdavault,4,55.0,0,4,Dairy Products,5.0,True,1997,1997-10
10707,55,24.0,21,0.0,504.0,0.0,504.0,AROUT,4,1997-10-16,1997-10-30,1997-10-23,3,21.74,UK,55,Pâté chinois,6,24.0,0,6,Meat/Poultry,7.0,True,1997,1997-10
10707,57,19.5,40,0.0,780.0,0.0,780.0,AROUT,4,1997-10-16,1997-10-30,1997-10-23,3,21.74,UK,57,Ravioli Angelo,5,19.5,0,5,Grains/Cereals,7.0,True,1997,1997-10
10707,70,15.0,28,0.15,420.0,63.0,357.0,AROUT,4,1997-10-16,1997-10-30,1997-10-23,3,21.74,UK,70,Outback Lager,1,15.0,0,1,Beverages,7.0,True,1997,1997-10
10708,5,21.35,4,0.0,85.4,0.0,85.4,THEBI,6,1997-10-17,1997-11-28,1997-11-05,2,2.96,USA,5,Chef Anton's Gumbo Mix,2,21.35,1,2,Condiments,19.0,True,1997,1997-10
10708,36,19.0,5,0.0,95.0,0.0,95.0,THEBI,6,1997-10-17,1997-11-28,1997-11-05,2,2.96,USA,36,Inlagd Sill,8,19.0,0,8,Seafood,19.0,True,1997,1997-10
10709,8,40.0,40,0.0,1600.0,0.0,1600.0,GOURL,1,1997-10-17,1997-11-14,1997-11-20,3,210.8,Brazil,8,Northwoods Cranberry Sauce,2,40.0,0,2,Condiments,34.0,False,1997,1997-10
10709,51,53.0,28,0.0,1484.0,0.0,1484.0,GOURL,1,1997-10-17,1997-11-14,1997-11-20,3,210.8,Brazil,51,Manjimup Dried Apples,7,53.0,0,7,Produce,34.0,False,1997,1997-10
10709,60,34.0,10,0.0,340.0,0.0,340.0,GOURL,1,1997-10-17,1997-11-14,1997-11-20,3,210.8,Brazil,60,Camembert Pierrot,4,34.0,0,4,Dairy Products,34.0,False,1997,1997-10
10710,19,9.2,5,0.0,46.0,0.0,46.0,FRANS,1,1997-10-20,1997-11-17,1997-10-23,1,4.98,Italy,19,Teatime Chocolate Biscuits,3,9.2,0,3,Confections,3.0,True,1997,1997-10
10710,47,9.5,5,0.0,47.5,0.0,47.5,FRANS,1,1997-10-20,1997-11-17,1997-10-23,1,4.98,Italy,47,Zaanse koeken,3,9.5,0,3,Confections,3.0,True,1997,1997-10
10711,19,9.2,12,0.0,110.39999999999999,0.0,110.39999999999999,SAVEA,5,1997-10-21,1997-12-02,1997-10-29,2,52.41,USA,19,Teatime Chocolate Biscuits,3,9.2,0,3,Confections,8.0,True,1997,1997-10
10711,41,9.65,42,0.0,405.3,0.0,405.3,SAVEA,5,1997-10-21,1997-12-02,1997-10-29,2,52.41,USA,41,Jack's New England Clam Chowder,8,9.65,0,8,Seafood,8.0,True,1997,1997-10
10711,53,32.8,120,0.0,3935.9999999999995,0.0,3935.9999999999995,SAVEA,5,1997-10-21,1997-12-02,1997-10-29,2,52.41,USA,53,Perth Pasties,6,32.8,1,6,Meat/Poultry,8.0,True,1997,1997-10
10712,53,32.8,3,0.05,98.39999999999999,4.92,93.47999999999999,HUNGO,3,1997-10-21,1997-11-18,1997-10-31,1,89.93,Ireland,53,Perth Pasties,6,32.8,1,6,Meat/Poultry,10.0,True,1997,1997-10
10712,56,38.0,30,0.0,1140.0,0.0,1140.0,HUNGO,3,1997-10-21,1997-11-18,1997-10-31,1,89.93,Ireland,56,Gnocchi di nonna Alice,5,38.0,0,5,Grains/Cereals,10.0,True,1997,1997-10
10713,10,31.0,18,0.0,558.0,0.0,558.0,SAVEA,1,1997-10-22,1997-11-19,1997-10-24,1,167.05,USA,10,Ikura,8,31.0,0,8,Seafood,2.0,True,1997,1997-10
10713,26,31.23,30,0.0,936.9,0.0,936.9,SAVEA,1,1997-10-22,1997-11-19,1997-10-24,1,167.05,USA,26,Gumbär Gummibärchen,3,31.23,0,3,Confections,2.0,True,1997,1997-10
10713,45,9.5,110,0.0,1045.0,0.0,1045.0,SAVEA,1,1997-10-22,1997-11-19,1997-10-24,1,167.05,USA,45,Rogede sild,8,9.5,0,8,Seafood,2.0,True,1997,1997-10
10713,46,12.0,24,0.0,288.0,0.0,288.0,SAVEA,1,1997-10-22,1997-11-19,1997-10-24,1,167.05,USA,46,Spegesild,8,12.0,0,8,Seafood,2.0,True,1997,1997-10
10714,2,19.0,30,0.25,570.0,142.5,427.5,SAVEA,5,1997-10-22,1997-11-19,1997-10-27,3,24.49,USA,2,Chang,1,19.0,0,1,Beverages,5.0,True,1997,1997-10
